id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
959,狼狈为奸,一起干坏,成语,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
863,火锅,诸葛亮,美食,,hard_negative_low,0-20,2,跨域无关,
874,李白,披萨,人物,,hard_negative_low,0-20,2,跨域无关,
888,交接,交接,工作,,exact_match,98-100,100,完全一致,
148,三令五申,反复说明,典故,,hint_like_high,70-90,80,关联度较高,
894,花灯,花灯,文化,,exact_match,98-100,100,完全一致,
680,订房,亮起来,旅游,,nonsense_low,0-20,2,毫无关联,
351,面条,三明治,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
529,值机,春分,旅游,,cross_category_low,0-30,6,二者不搭界,
190,秧歌,热闹队伍,文化,,hint_like_high,70-90,60,有关联但不高,
79,杯水车薪,杯水车薪,歇后语,,same_answer_exact,95-100,100,完全一样,
69,梯田,梯田,风景,,same_answer_exact,95-100,100,完全一样,
179,指鹿为马,强词夺理,典故,,hint_like_high,70-90,70,前者具体事件，后者解释而已,
524,月球,惊喜,宇宙,,cross_category_low,0-30,9,二者不搭界,
813,诸葛亮,孔明,人物,,alias_synonym_high,90-98,99,同一人物别名,
123,杨戬,神将,神话,,hint_like_high,70-90,60,包含关系,
1083,挥手,果汁,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
329,后来,演员,歌曲,,same_category_mid,60-70,30,二者联想度低,
501,白虎,玄女,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
237,犬夜叉,破魔,动漫,,hint_like_high,70-90,80,易于联想,
310,超新星,轨道,宇宙,,same_category_mid,60-70,20,二者关联度低,
354,小葱拌豆腐,刻舟求剑,歇后语,,same_category_mid,60-70,30,关联度低,
578,做梦,存档,生活,,cross_category_low,0-30,7,二者不搭界,
580,苏轼,抬头,人物,,cross_category_low,0-30,7,二者不搭界,
427,陨石,星球,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
847,跑步,奔跑,锚点词,,near_synonym_high,90,90,动作近义,
118,处暑,热退去,节日,,hint_like_high,70-90,60,对处暑的解释,
1041,麻辣烫,杨千嬅,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
175,闯关,最终战斗,游戏,,hint_like_high,70-90,30,后者表示最后一关，前者并不是特指最后一关，关联度不高,
1157,四面楚歌,排球少年,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
384,夏目友人帐,秦时明月,动漫,,same_category_mid,60-70,50,均为动漫，语义不同,
662,图穷匕见,连击,典故,,cross_category_low,0-30,7,二者不搭界,
128,复习,翻旧笔记,学习,,hint_like_high,70-90,80,复习包含翻旧笔记,
1001,烤鸭,范仲淹,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
975,望梅止渴,单刀赴会,典故,,related_mid,45-75,50,同类词（需人工复核）,
759,天空之城,怎么猜,动漫,,nonsense_low,0-20,2,毫无关联,
277,逛馆,展品,旅游,,hint_like_high,70-90,60,关联度够了，但是二者词性不同,
55,张学友,张学友,歌手,,same_answer_exact,95-100,100,完全一样,
904,小雪,小雪,节日,,exact_match,98-100,100,完全一致,
971,对症下药,有的放矢,成语,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
83,挑灯夜战,熬到很晚,成语,,hint_like_high,70-90,80,意思接近但后者非成语,
762,顺水推舟,全力冲,成语,,nonsense_low,0-20,2,毫无关联,
221,幽游白书,伙伴,动漫,,hint_like_high,70-90,50,后者范围较广,
1100,一拳超人,失望,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1049,百发百中,卧薪尝胆,成语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
15,盘古,盘古,神话,,same_answer_exact,95-100,100,完全一样,
59,出境,出境,旅游,,same_answer_exact,95-100,100,完全一样,
413,圣斗士,龙猫,动漫,,same_category_mid,60-70,50,关联度中等,
140,凿壁借光,夜读无灯,典故,,hint_like_high,70-90,85,后者为解释,
112,青花瓷,雅致,歌曲,,hint_like_high,70-90,30,字面意思有关联，但前者是歌曲，关联度降低,
617,塔防,指鹿为马,游戏,,cross_category_low,0-30,7,二者不搭界,
949,真空,无气体,宇宙,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
180,言叶之庭,治愈,动漫,,hint_like_high,70-90,30,后者是前者的一个情感，但很难联想到前者,
891,释怀,释怀,情感,,exact_match,98-100,100,完全一致,
490,邮轮,看夜景,旅游,,same_category_mid,60-70,40,语义不同,
396,森林,草甸,风景,,same_category_mid,60-70,30,都是风景，但关联度不高,
247,诸葛亮,卧龙,人物,,hint_like_high,70-90,99,二者几乎相等,
1126,擀面杖吹火,圣斗士,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
441,丢垃圾,洗漱,生活,,same_category_mid,60-70,20,语义不同,
171,周深,治愈,歌手,,hint_like_high,70-90,10,不搭界，周深没唱过治愈,
77,体面,体面,歌曲,,same_answer_exact,95-100,100,完全一样,
407,拍照,免税,旅游,,same_category_mid,60-70,20,语义不同,
447,鲛人,麒麟,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
116,入职,报到登记,工作,,hint_like_high,70-90,80,关联度较高，报到登记是入职的一个重要环节,
485,语文,地质,学科,,same_category_mid,60-70,40,都是学科，但关联度不高,
984,通灵师,骑士,狼人杀,,related_mid,45-75,70,同类词（需人工复核）,
477,李清照,秦始皇,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
820,杜甫,少陵野老,人物,,alias_synonym_high,85-95,90,人物号,
953,海阔天空,摇滚,歌曲,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
530,星游记,礁石,动漫,,cross_category_low,0-30,7,二者不搭界,
1048,百发百中,卧薪尝胆,成语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
412,心酸,释怀,情感,,same_category_mid,60-70,30,语义不同,
799,进击的巨人,心里一惊,动漫,,nonsense_low,0-20,2,毫无关联,
833,披萨,比萨,美食,,near_synonym_high,90,90,异写同词,
741,海湾,雾气起,风景,,nonsense_low,0-20,2,毫无关联,
158,立冬,寒意重,节日,,hint_like_high,70-90,90,关联度较高,
126,理发,围布,生活,,hint_like_high,70-90,50,理发包含围布但后者只是前者的一个方面,
381,死神,全职高手,动漫,,same_category_mid,60-70,50,均为动漫，语义不同,
704,释怀,化形,情感,,nonsense_low,0-20,2,毫无关联,
281,失落,伤心,感情,,same_category_mid,60-70,80,词义接近,
991,刘德华,许嵩,歌手,,related_mid,45-75,50,同类词（需人工复核）,
462,追剧,打扫,生活,,same_category_mid,60-70,20,语义不同,
534,命运之夜,山脊,动漫,,cross_category_low,0-30,2,二者不搭界,
498,教程,公会,游戏,,same_category_mid,60-70,40,都是游戏，但关联度不高,
152,管理,执行,学科,,hint_like_high,70-90,50,管理包含执行但后者只是前者的一个方面,
560,心疼,柳宗元,情感,,cross_category_low,0-30,7,二者不搭界,
533,汤圆,稻田,美食,,cross_category_low,0-30,4,二者不搭界,
40,守墓人,守墓人,狼人杀,,same_answer_exact,95-100,100,完全一样,
75,走位,走位,游戏,,same_answer_exact,95-100,100,完全一样,
20,守夜人,守夜人,狼人杀,,same_answer_exact,95-100,100,完全一样,
494,对牛弹琴,唇亡齿寒,成语,,same_category_mid,60-70,30,都是成语，但关联度不高,
699,红豆,轨道群,歌曲,,nonsense_low,0-20,2,毫无关联,
1068,划点,围魏救赵,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
803,狗狗,狗,锚点词,,alias_synonym_high,90-98,90,昵称与本词,
