id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
668,竹海,风起摇曳,风景,,hint_like_high,35-45,40,风吹过竹子,
669,策略,博弈思考,游戏,,hint_like_high,45-55,50,关联度中等,
670,策略,排兵布阵,游戏,,hint_like_high,65-75,70,后者属于前者一种,
671,签证,指鹿为马,旅游,,cross_category_low,0-9,4,都是旅游，但关联度不高,
672,管理,执行,学科,,hint_like_high,45-55,50,管理包含执行但后者只是前者的一个方面,
673,篆书,字形古雅,文化,,hint_like_high,65-75,70,包含,
674,篆书,篆刻,文化,,same_category_mid,35-45,40,都是历史文化，但关联度不高,
675,篆刻,花海,文化,,cross_category_low,2-12,7,二者不搭界,
676,粥品,清淡,美食,,hint_like_high,45-55,50,关联度中等,
677,粥品,粥品,美食,,same_answer_exact,95-100,100,完全一样,
678,粽子,对牛弹琴,美食,,cross_category_low,2-12,7,二者不搭界,
679,粽子,粽子,美食,,same_answer_exact,95-100,100,完全一样,
680,糖葫芦,冰晶壳,美食,,hint_like_high,55-65,60,外观描述,
681,糖葫芦,火属性,美食,,nonsense_low,0-7,2,毫无关联,
682,紧张,焦虑,感情,,same_category_mid,25-35,30,语义不同,
683,红猪,大鱼海棠,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
684,红猪,星游记,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
685,红猪,海贼王,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
686,红豆,温柔,歌曲,,hint_like_high,25-35,30,后者仅是前者的一种情绪表达，关联度不高,
687,红豆,轨道群,歌曲,,nonsense_low,0-7,2,毫无关联,
688,纸上谈兵,拓印,典故,,cross_category_low,0-8,3,二者不搭界,
689,纸上谈兵,望梅止渴,典故,,same_category_mid,25-35,30,都是历史典故，但关联度不高,
690,纸上谈兵,期待,典故,,cross_category_low,2-12,7,二者不搭界,
691,纸里包火,鬼狐故事,歇后语,,nonsense_low,0-7,2,毫无关联,
692,练习,阅读,学习,,same_category_mid,25-35,30,关联度低,
693,网球王子,游戏王,动漫,,same_category_mid,45-55,50,关联度中等,
694,网球王子,罗小黑战记,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
695,网球王子,虹猫蓝兔,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
696,网球王子,铃芽之旅,动漫,,same_category_mid,45-55,50,关联度中等,
697,美少女战士,变身,动漫,,hint_like_high,35-45,40,变身只是美少女战士的一个元素,
698,美少女战士,咒术回战,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
699,美少女战士,犬夜叉,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
700,美少女战士,银魂,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
701,美术,骑士,学科,,cross_category_low,2-12,7,二者不搭界,
702,羞涩,跳跃,情感,,cross_category_low,2-12,7,二者不搭界,
703,羡慕,惊讶,感情,,same_category_mid,25-35,30,都是情感，但关联度不高,
704,羡慕,眼红,感情,,hint_like_high,85-95,90,非常接近了,
705,翻滚,抬头,动作,,same_category_mid,15-25,20,语义不同,
706,翻译,翻译,学习,,same_answer_exact,95-100,100,完全一样,
707,老子,函谷关,人物,,hint_like_high,75-85,80,后者易于联想到前者,
708,考试,鬼怪装,学习,,nonsense_low,0-7,2,毫无关联,
709,肉夹馍,烤鱼,美食,,same_category_mid,25-35,30,都是吃的，仅此而已,
710,肉夹馍,越剧,美食,,cross_category_low,2-12,7,二者不搭界,
711,背水一战,退无可退,典故,,hint_like_high,75-85,80,环境相同,
712,背水一战,闻鸡起舞,典故,,same_category_mid,25-35,30,关联度低,
713,背水一战,高山流水,典故,,same_category_mid,25-35,30,都是历史典故，但关联度不高,
714,背诵,朗读,学习,,same_category_mid,35-45,40,都是学习，但关联度不高,
715,自检,打包,工作,,nonsense_low,0-7,2,毫无关联,
716,自相矛盾,拿鸡毛,成语,,cross_category_low,2-12,7,二者不搭界,
717,自相矛盾,杯弓蛇影,成语,,same_category_mid,25-35,30,关联度低,
718,自驾,路线随定,旅游,,hint_like_high,35-45,40,有关联但是很难联想,
719,舞狮,托运,文化,,cross_category_low,2-12,7,二者不搭界,
720,舞狮,龙舟,文化,,same_category_mid,35-45,40,都是文化，但关联度不高,
721,船到桥头,剑术,歇后语,,nonsense_low,0-7,2,毫无关联,
722,船到桥头,终会解决,歇后语,,hint_like_high,75-85,80,语义接近,
723,花木兰,巾帼英雄,人物,,hint_like_high,65-75,70,包含关系,
724,花田,夜色,风景,,same_category_mid,25-35,30,都是风景，但关联度不高,
725,花鼓,京剧,文化,,same_category_mid,35-45,40,都是文化，但关联度不高,
726,花鼓,踏步节奏,文化,,hint_like_high,55-65,60,关联度中等,
727,苏轼,居安思危,人物,,cross_category_low,2-12,7,二者不搭界,
728,苏轼,抬头,人物,,cross_category_low,2-12,7,二者不搭界,
729,苏轼,美食家,人物,,hint_like_high,25-35,30,后者很难联想,
730,苦闷,愤怒,感情,,same_category_mid,55-65,60,情感强度不同,
731,范仲淹,秦始皇,人物,,nonsense_low,0-7,2,毫无关联,
732,草原,林间,风景,,same_category_mid,25-35,30,都是风景，但关联度不高,
733,草原,海浪,风景,,same_category_mid,25-35,30,语义不够接近,
734,草船借箭,计谋,典故,,hint_like_high,65-75,70,后者包含前者,
735,落座,踢踏,动作,,same_category_mid,15-25,20,二者不搭界,
736,蒲松龄,联机,人物,,cross_category_low,2-12,7,二者不搭界,
737,蔡依林,发呆,歌手,,nonsense_low,0-7,2,毫无关联,
738,薛之谦,满足,歌手,,cross_category_low,2-12,7,二者不搭界,
739,蛋挞,自豪,美食,,cross_category_low,2-12,7,二者不搭界,
740,蜡笔小新,哆啦A梦,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
741,蜡笔小新,妖精尾巴,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank3,suggested_relabel_ab_v1
742,蜡笔小新,罗小黑战记,动漫,动漫,related_mid,63-73,68,failed_top1_confusion,suggested_relabel_ab_v1
743,螺蛳粉,冬至,美食,,cross_category_low,2-12,7,二者不搭界,
744,血月使者,茶园,狼人杀,,cross_category_low,2-12,7,二者不搭界,
745,行星,超新星,宇宙,,same_category_mid,35-45,40,都是宇宙相关，但关联度不高,
746,觅食,引力,旅游,,cross_category_low,0-8,3,二者不搭界,
747,视角,烤鸭,游戏,,cross_category_low,2-12,7,二者不搭界,
748,视角,镜头位置,游戏,,hint_like_high,75-85,80,词义上接近，但后者只是前者的一个方面,
749,解答,看风景,学习,,nonsense_low,0-7,2,毫无关联,
750,解谜,升级,游戏,,same_category_mid,35-45,40,都是游戏，但关联度不高,
751,触龙说赵,祭灶,典故,,nonsense_low,0-7,2,毫无关联,
752,言叶之庭,治愈,动漫,,hint_like_high,25-35,30,后者是前者的一个情感，但很难联想到前者,
753,言叶之庭,画江湖,动漫,,same_category_mid,35-45,40,都是历史人物，但关联度不高,
754,计算,代码实现,学科,,hint_like_high,25-35,30,关联度不高,
755,计算,大雪,学科,,cross_category_low,2-12,7,二者不搭界,
756,计算,编码开发,学科,,hint_like_high,55-65,60,关联度中等,
757,订房,亮起来,旅游,,nonsense_low,0-7,2,毫无关联,
758,订房,确认日期,旅游,,hint_like_high,45-55,50,关联度中等,
759,讨论,鲁迅,学习,,cross_category_low,2-12,7,二者不搭界,
760,记忆,流星雨,学习,,cross_category_low,2-12,7,二者不搭界,
761,许嵩,邓紫棋,歌手,,same_category_mid,35-45,40,都是歌手，但关联度不高,
762,评审,镇魂街,工作,,cross_category_low,2-12,7,二者不搭界,
763,评弹,书场表演,文化,,hint_like_high,85-95,90,很接近,
764,评弹,降雨量,文化,,nonsense_low,0-7,2,毫无关联,
765,评弹,龙舟,文化,,same_category_mid,15-25,20,语义不同,
766,语文,地质,学科,,same_category_mid,35-45,40,都是学科，但关联度不高,
767,诸葛亮,出师表,人物,,hint_like_high,90-100,95,出师表直接能联想到诸葛亮,
768,诸葛亮,卧龙,人物,,hint_like_high,94-100,99,二者几乎相等,
769,读书,通风,生活,,same_category_mid,15-25,20,语义不同,
770,豆花,勺舀,美食,,hint_like_high,45-55,50,后者为前者的动作行为,
771,豆花,火锅,美食,,same_category_mid,25-35,30,都是吃的，仅此而已,
772,负荆请罪,三令五申,典故,,same_category_mid,25-35,30,都是历史典故，但关联度不高,
773,负荆请罪,推挡,典故,,cross_category_low,2-12,7,二者不搭界,
774,购物,比价,生活,,hint_like_high,55-65,60,关联度中等,
775,走位,走位,游戏,,same_answer_exact,95-100,100,完全一样,
776,走位,躲技能,游戏,,hint_like_high,85-95,90,很接近,
777,起床,通话,生活,,same_category_mid,15-25,20,二者不搭界,
778,起身,俯卧,动作,,same_category_mid,15-25,20,语义不同,
779,趁热打铁,趁热打铁,成语,,same_answer_exact,95-100,100,完全一样,
780,超新星,星系,宇宙,,same_category_mid,35-45,40,都是宇宙相关，但关联度不高,
781,超新星,轨道,宇宙,,same_category_mid,15-25,20,二者关联度低,
782,越剧,委屈,文化,,nonsense_low,0-7,2,毫无关联,
783,越剧,纸鸢,文化,,same_category_mid,35-45,40,都是历史文化，但关联度不高,
784,跟踪,杜甫,工作,,cross_category_low,2-12,7,二者不搭界,
785,跳跃,落地缓冲,动作,,hint_like_high,55-65,60,关联度中等,
786,跳跃,跳跃,动作,,same_answer_exact,95-100,100,完全一样,
787,踮脚,前掌起,动作,,hint_like_high,35-45,40,字面意思有关联，但很难联系那个动作,
788,踮脚,拓印,动作,,cross_category_low,2-12,7,二者不搭界,
789,转机,免税,旅游,,same_category_mid,15-25,20,语义不同,
790,转机,刺绣,旅游,,cross_category_low,2-12,7,二者不搭界,
791,轻松,盘古,感情,,cross_category_low,2-12,7,二者不搭界,
792,过图,进下关,游戏,,hint_like_high,55-65,60,还是不好猜到,
793,迈步,移动,动作,,hint_like_high,60-70,65,迈步确实会产生移动,
794,迈步,迈步,动作,,same_answer_exact,95-100,100,完全一样,
795,运动,先定规则,生活,,nonsense_low,0-7,2,毫无关联,
796,运动,通勤,生活,,same_category_mid,5-15,10,二者不搭界,
797,进击的巨人,听讲,动漫,,cross_category_low,2-12,7,二者不搭界,
798,进击的巨人,孤身前往,动漫,,nonsense_low,0-7,2,毫无关联,
799,进击的巨人,家常餐,动漫,,nonsense_low,0-7,2,毫无关联,
800,进击的巨人,心里一惊,动漫,,nonsense_low,0-7,2,毫无关联,
801,远程,不受管束,工作,,nonsense_low,0-7,2,毫无关联,
802,远程,离职,工作,,same_category_mid,35-45,40,都是工作，但关联度不高,
803,连击,教程,游戏,,same_category_mid,15-25,20,都是游戏活动，但关联度不高,
804,连麦,连麦,游戏,,same_answer_exact,95-100,100,完全一样,
805,迷茫,零钱,感情,,nonsense_low,0-7,2,毫无关联,
806,追剧,下一集,生活,,hint_like_high,45-55,50,关联度中等,
807,追剧,打扫,生活,,same_category_mid,15-25,20,语义不同,
808,退避三舍,光年,典故,,cross_category_low,2-12,7,二者不搭界,
809,通话,养宠,生活,,same_category_mid,15-25,20,语义不同,
810,通话,理财,生活,,same_category_mid,15-25,20,语义不同,
811,逛馆,展厅,旅游,,hint_like_high,55-65,60,联想度不够,
812,逛馆,展品,旅游,,hint_like_high,55-65,60,关联度够了，但是二者词性不同,
813,那英,那英,歌手,,same_answer_exact,95-100,100,完全一样,
814,邮轮,看夜景,旅游,,same_category_mid,35-45,40,语义不同,
815,邮轮,邮轮,旅游,,same_answer_exact,95-100,100,完全一样,
816,邯郸学步,刷牙,典故,,cross_category_low,2-12,7,二者不搭界,
817,郁闷,惋惜,情感,,same_category_mid,25-35,30,语义不同,
818,郁闷,想叹气,情感,,hint_like_high,75-85,80,关联度较高,
819,郁闷,热切,情感,,same_category_mid,15-25,20,语义不同,
820,郑和,鲲鹏,人物,,cross_category_low,2-12,7,二者不搭界,
821,酸辣粉,全职猎人,美食,,cross_category_low,2-12,7,二者不搭界,
822,释怀,不再挂,情感,,hint_like_high,65-75,70,字面意思接近,
823,释怀,化形,情感,,nonsense_low,0-7,2,毫无关联,
824,释然,释然,感情,,same_answer_exact,95-100,100,完全一样,
825,里程碑,太阳系,工作,,cross_category_low,2-12,7,二者不搭界,
826,里程碑,里程碑,工作,,same_answer_exact,95-100,100,完全一样,
827,里程碑,阶段目标,工作,,hint_like_high,85-95,90,语义相近,
828,重阳,菊花酒,节日,,hint_like_high,65-75,70,重阳节有喝菊花酒的习俗,
829,重阳,鲲鹏,节日,,cross_category_low,2-12,7,二者不搭界,
830,铃芽之旅,灵笼,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
831,铃芽之旅,罗小黑战记,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
832,铃芽之旅,龙猫,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
833,银河,亿万恒体,宇宙,,hint_like_high,75-85,80,意思接近但后者非宇宙,
834,银河,焦虑,宇宙,,cross_category_low,2-12,7,二者不搭界,
835,银魂,幽游白书,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank3,suggested_relabel_ab_v1
836,银魂,樱桃小丸子,动漫,动漫,related_mid,63-73,68,failed_top1_confusion,suggested_relabel_ab_v1
837,银魂,魔女宅急便,动漫,,same_category_mid,45-55,50,均为动漫，但猜不到,
838,银魂,龙猫,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
839,销假,催办,工作,,same_category_mid,15-25,20,二者关联度低,
840,销假,销假,工作,,same_answer_exact,95-100,100,完全一样,
841,锦上添花,自相矛盾,成语,,same_category_mid,15-25,20,仅为成语，关联度低,
842,锦上添花,顺水推舟,成语,,same_category_mid,15-25,20,二者关联度低,
843,镇魂街,名侦探柯南,动漫,,same_category_mid,45-55,50,关联度中等,
844,镇魂街,战斗,动漫,,hint_like_high,45-55,50,后者范围较广,
845,镇魂街,虹猫蓝兔,动漫,动漫,related_mid,63-73,68,failed_top1_confusion,suggested_relabel_ab_v1
846,镇魂街,青之驱魔师,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
847,镇魂街,鬼灭之刃,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
848,闯关,最终战斗,游戏,,hint_like_high,25-35,30,后者表示最后一关，前者并不是特指最后一关，关联度不高,
849,阅读,沉浸,学习,,hint_like_high,75-85,80,后者较容易猜测到前者,
850,阅读,看文字,学习,,hint_like_high,55-65,60,阅读包含看文字,
851,阅读,骑士,学习,,cross_category_low,2-12,7,二者不搭界,
852,陈奕迅,李荣浩,歌手,,same_category_mid,35-45,40,都是歌手，但关联度不高,
853,陈奕迅,陈奕迅,歌手,,same_answer_exact,95-100,100,完全一样,
854,陨石,星球,宇宙,,same_category_mid,35-45,40,都是宇宙相关，但关联度不高,
855,陨石,暗能量,宇宙,,same_category_mid,15-25,20,关联度底,
856,陨石,陨石,宇宙,,same_answer_exact,95-100,100,完全一样,
857,集章,集章,旅游,,same_answer_exact,95-100,100,完全一样,
858,雨水,处暑,节日,,same_category_mid,25-35,30,都是节日，但关联度不高,
859,雨水,谷雨,节日,,same_category_mid,55-65,60,有字相同,
860,雪中送炭,貔貅,成语,,cross_category_low,2-12,7,二者不搭界,
861,雪峰,樱花,风景,,same_category_mid,15-25,20,猜不到的,
862,雷公,应龙,神话,,same_category_mid,55-65,60,都是神话，但关联度不高,
863,雷公,神话神,神话,,hint_like_high,45-55,50,后者范围较广,
864,需求,需求,工作,,same_answer_exact,95-100,100,完全一样,
865,霜降,侠客,节日,,nonsense_low,0-7,2,毫无关联,
866,霜降,霜降,节日,,same_answer_exact,95-100,100,完全一样,
867,露台,复盘,旅游,,cross_category_low,2-12,7,二者不搭界,
868,露台,最美的期待,旅游,,cross_category_low,2-12,7,二者不搭界,
869,露台,神禽,旅游,,nonsense_low,0-7,2,毫无关联,
870,露台,露台,旅游,,same_answer_exact,95-100,100,完全一样,
871,露营,拍景,旅游,,same_category_mid,25-35,30,词义关联度较低,
872,露营,搭帐篷,旅游,,hint_like_high,65-75,70,露营包含搭帐篷,
873,露营,看星星,旅游,,hint_like_high,55-65,60,后者是前者一部分，但不是主体关联,
874,青之驱魔师,凿壁借光,动漫,,cross_category_low,2-12,7,二者不搭界,
875,青之驱魔师,罗小黑战记,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
876,青之驱魔师,虹猫蓝兔,动漫,动漫,near_synonym_high,77-87,82,failed_top1_confusion,suggested_relabel_ab_v1
877,青之驱魔师,铃芽之旅,动漫,,same_category_mid,45-55,50,关联度中等,
878,青之驱魔师,鬼灭之刃,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
879,青花瓷,серд发紧,歌曲,,nonsense_low,0-7,2,毫无关联,
880,青花瓷,雅致,歌曲,,hint_like_high,25-35,30,字面意思有关联，但前者是歌曲，关联度降低,
881,青龙,刑天,神话,,same_category_mid,35-45,40,都是神话，但关联度不高,
882,面条,三明治,美食,,same_category_mid,25-35,30,都是吃的，仅此而已,
883,鞠躬,精卫,动作,,cross_category_low,2-12,7,二者不搭界,
884,韩信,文天祥,人物,,same_category_mid,25-35,30,都是历史人物，但关联度不高,
885,顺水推舟,全力冲,成语,,nonsense_low,0-7,2,毫无关联,
886,预习,先熟悉,学习,,hint_like_high,85-95,90,很接近,
887,预备役,待命,狼人杀,,hint_like_high,50-60,55,内容接近,
888,风之谷,刺客伍六七,动漫,,same_category_mid,45-55,50,关联度中等,
889,风之谷,大鱼海棠,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
890,风之谷,罗小黑战记,动漫,动漫,related_mid,63-73,68,failed_top1_confusion,suggested_relabel_ab_v1
891,风之谷,虹猫蓝兔,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
892,风之谷,鞠躬,动漫,,cross_category_low,2-12,7,二者不搭界,
893,风之谷,龙猫,动漫,,same_category_mid,35-45,40,关联度中等,
894,饺子,饺子,美食,,same_answer_exact,95-100,100,完全一样,
895,馄饨,等待对局,美食,,nonsense_low,0-7,2,毫无关联,
896,首领,战绩,游戏,,same_category_mid,35-45,40,都是游戏，但关联度不高,
897,首领,沙盒,游戏,,same_category_mid,25-35,30,二者词义相差甚远,
898,香道,挂起来,文化,,nonsense_low,0-7,2,毫无关联,
899,驯熊师,白痴,狼人杀,,same_category_mid,65-75,70,关联度较高,
900,骑士,口述,狼人杀,,nonsense_low,0-7,2,毫无关联,
901,高山流水,程门立雪,典故,,same_category_mid,15-25,20,关联度低,
902,鬼灭之刃,白蛇缘起,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
903,鬼灭之刃,罗小黑战记,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
904,鬼灭之刃,虹猫蓝兔,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank3,suggested_relabel_ab_v1
905,魔女宅急便,进击的巨人,动漫,,same_category_mid,55-65,60,种类相同,
906,鲁迅,诸葛亮,人物,,same_category_mid,35-45,40,都是历史人物，但关联度不高,
907,鲛,海底歌,神话,,hint_like_high,75-85,80,关联度较高,
908,鲛人,天文,神话,,cross_category_low,5-15,10,二者不搭界,
909,鲛人,麒麟,神话,,same_category_mid,55-65,60,都是神话，但关联度不高,
910,鲲鹏,扶摇直上,神话,,hint_like_high,75-85,80,关联度较高,
911,鸡犬升天,沾光跟着,歇后语,,hint_like_high,75-85,80,意思接近但后者非歇后语,
912,鸡犬升天,郁闷,歇后语,,cross_category_low,2-12,7,二者不搭界,
913,鸡犬升天,鸡犬升天,歇后语,,same_answer_exact,95-100,100,完全一样,
914,鹤立鸡群,画饼充饥,成语,,same_category_mid,25-35,30,均为成语，关联度低,
915,鹤立鸡群,看高处,成语,,nonsense_low,0-7,2,毫无关联,
916,麒麟,道德经,神话,,nonsense_low,0-7,2,毫无关联,
917,麻花,月饼,美食,,same_category_mid,15-25,20,关联度低,
918,麻花,汤圆,美食,,same_category_mid,25-35,30,都是吃的，仅此而已,
919,麻辣烫,麻辣烫,美食,,same_answer_exact,95-100,100,完全一样,
920,麻雀虽小,不缺要素,歇后语,,hint_like_high,75-85,80,内容接近,
921,麻雀虽小,玄女,歇后语,,cross_category_low,2-12,7,二者不搭界,
922,黄鼠狼拜年,暗藏坏心,歇后语,,hint_like_high,75-85,80,相似度较高,
923,黑洞,惊喜,宇宙,,cross_category_low,2-12,7,二者不搭界,
924,黔驴技穷,选题,典故,,nonsense_low,0-7,2,毫无关联,
925,默写,预读,学习,,same_category_mid,15-25,20,关联度低,
926,龙舟,长形船体,文化,,hint_like_high,45-55,50,后者范围较广,
